symbol,timestamp,open,high,low,close,volume,vwap,trade_count
AAPL,2026-07-14T20:39:00Z,314.84,315.23,313.52,315.23,15873,314.624,371
AAPL,2026-07-14T20:40:00Z,314.49,314.49,314.24,314.25,1523,314.403,58
AAPL,2026-07-14T20:41:00Z,314.4,314.4,314.25,314.25,422,314.368,10
AAPL,2026-07-14T20:42:00Z,314.29,314.68,314.29,314.68,615,314.532,26
AAPL,2026-07-14T20:43:00Z,314.47,314.47,314.47,314.47,228,314.47,13
AAPL,2026-07-14T20:44:00Z,314.47,314.47,314.47,314.47,1.58902e+06,314.47,5
AAPL,2026-07-14T20:45:00Z,314.5,314.55,314.34,314.36,974,314.438,46
AAPL,2026-07-14T20:46:00Z,314.4,314.561,314.209,314.209,1575,314.425,24
AAPL,2026-07-14T20:48:00Z,314.53,314.53,314.53,314.53,1908,314.53,13
AAPL,2026-07-14T20:49:00Z,314.318,314.44,314.318,314.44,50382,314.395,23
AAPL,2026-07-14T20:50:00Z,314.44,314.44,314.38,314.38,466,314.433,15
AAPL,2026-07-14T20:51:00Z,314.39,314.42,314.39,314.4,555,314.401,16
AAPL,2026-07-14T20:52:00Z,314.34,314.4,314.34,314.4,512,314.393,11
AAPL,2026-07-14T20:53:00Z,314.43,314.6,314.4,314.6,3585,314.452,51
AAPL,2026-07-14T20:54:00Z,314.53,314.67,314.53,314.66,1309,314.606,15
AAPL,2026-07-14T20:55:00Z,314.71,314.71,314.71,314.71,1012,314.71,55
AAPL,2026-07-14T20:56:00Z,314.77,314.86,314.73,314.86,1738,314.815,36
AAPL,2026-07-14T20:57:00Z,314.9,314.9,314.491,314.78,594,314.714,20
AAPL,2026-07-14T20:59:00Z,314.644,314.644,314.644,314.644,129,314.644,10
AAPL,2026-07-14T21:00:00Z,314.574,314.72,314.574,314.72,242,314.652,10
AAPL,2026-07-14T21:01:00Z,314.577,314.577,314.577,314.577,110,314.577,6
AAPL,2026-07-14T21:05:00Z,314.66,314.8,314.66,314.8,219,314.73,7
AAPL,2026-07-14T21:07:00Z,314.75,314.75,314.75,314.75,50,314.75,5
AAPL,2026-07-14T21:10:00Z,314.722,314.722,314.722,314.722,304,314.722,10
AAPL,2026-07-14T21:11:00Z,314.818,314.818,314.818,314.818,99,314.818,7
AAPL,2026-07-14T21:15:00Z,314.7,314.83,314.7,314.83,300,314.724,16
AAPL,2026-07-14T21:16:00Z,314.84,314.85,314.84,314.85,236,314.845,18
AAPL,2026-07-14T21:19:00Z,314.886,314.886,314.86,314.86,234,314.87,16
AAPL,2026-07-14T21:22:00Z,314.85,314.85,314.85,314.85,10321,314.85,11
AAPL,2026-07-14T21:24:00Z,314.66,314.66,314.66,314.66,360,314.66,6
AAPL,2026-07-14T21:25:00Z,314.66,314.89,314.66,314.718,294,314.763,13
AAPL,2026-07-14T21:28:00Z,314.93,314.93,314.736,314.736,3102,314.924,4
AAPL,2026-07-14T21:30:00Z,314.8,314.93,314.8,314.93,258,314.822,12
AAPL,2026-07-14T21:32:00Z,314.77,314.77,314.77,314.77,93,314.77,9
AAPL,2026-07-14T21:41:00Z,314.755,314.755,314.755,314.755,89,314.755,5
AAPL,2026-07-14T21:44:00Z,314.85,314.9,314.85,314.9,316,314.883,10
AAPL,2026-07-14T21:45:00Z,314.93,314.93,314.93,314.93,183,314.93,19
AAPL,2026-07-14T21:47:00Z,314.865,314.865,314.865,314.865,126,314.865,9
AAPL,2026-07-14T21:48:00Z,315,315,315,315,53,315,3
AAPL,2026-07-14T21:49:00Z,314.92,314.92,314.92,314.92,92,314.92,3
AAPL,2026-07-14T21:51:00Z,314.99,315,314.99,314.99,778,314.998,35
AAPL,2026-07-14T21:52:00Z,315.18,315.18,315.18,315.18,14238,315.18,3
AAPL,2026-07-14T21:55:00Z,314.94,315,314.92,315,786,314.961,24
AAPL,2026-07-14T21:56:00Z,314.788,314.788,314.788,314.788,50,314.788,1
AAPL,2026-07-14T22:00:00Z,314.9,315.04,314.9,315.04,888,314.918,19
AAPL,2026-07-14T22:01:00Z,314.81,314.81,314.81,314.81,214,314.81,13
AAPL,2026-07-14T22:02:00Z,314.81,314.81,314.81,314.81,170,314.81,10
AAPL,2026-07-14T22:05:00Z,314.7,314.7,314.7,314.7,171,314.7,7
AAPL,2026-07-14T22:06:00Z,314.82,315.09,314.8,315.09,294,314.92,8
AAPL,2026-07-14T22:08:00Z,314.78,314.78,314.76,314.76,172,314.771,7
AAPL,2026-07-14T22:09:00Z,314.73,314.73,314.71,314.71,213,314.716,15
AAPL,2026-07-14T22:10:00Z,314.7,314.7,314.42,314.42,745,314.596,30
AAPL,2026-07-14T22:11:00Z,314.46,314.46,314.41,314.41,513,314.418,14
AAPL,2026-07-14T22:13:00Z,314.4,314.4,314.4,314.4,821,314.4,6
AAPL,2026-07-14T22:16:00Z,314.757,314.757,314.757,314.757,133,314.757,11
AAPL,2026-07-14T22:17:00Z,314.5,314.5,314.5,314.5,67,314.5,3
AAPL,2026-07-14T22:19:00Z,314.54,314.54,314.4,314.4,1680,314.421,21
AAPL,2026-07-14T22:21:00Z,314.4,314.51,314.4,314.51,176,314.449,10
AAPL,2026-07-14T22:23:00Z,314.51,314.51,314.51,314.51,66,314.51,3
AAPL,2026-07-14T22:24:00Z,314.492,314.492,314.492,314.492,67,314.492,6
AAPL,2026-07-14T22:27:00Z,314.85,314.85,314.702,314.702,219,314.776,5
AAPL,2026-07-14T22:31:00Z,314.7,314.7,314.7,314.7,120,314.7,9
AAPL,2026-07-14T22:35:00Z,314.61,314.61,314.61,314.61,81,314.61,6
AAPL,2026-07-14T22:37:00Z,314.6,314.622,314.6,314.622,682,314.603,3
