symbol,timestamp,open,high,low,close,volume,vwap,trade_count
NVDA,2026-01-16T20:36:00Z,187.65,187.78,187.63,187.78,210088,187.68,2244
NVDA,2026-01-16T20:37:00Z,187.78,187.86,187.77,187.825,423307,187.822,2825
NVDA,2026-01-16T20:38:00Z,187.82,187.86,187.755,187.83,275654,187.816,2807
NVDA,2026-01-16T20:39:00Z,187.84,187.85,187.74,187.805,237088,187.785,1967
NVDA,2026-01-16T20:40:00Z,187.805,187.855,187.77,187.775,185673,187.821,2230
NVDA,2026-01-16T20:41:00Z,187.78,187.82,187.65,187.68,256341,187.718,2709
NVDA,2026-01-16T20:42:00Z,187.69,187.71,187.62,187.655,201961,187.674,2570
NVDA,2026-01-16T20:43:00Z,187.655,187.71,187.61,187.695,457306,187.663,2062
NVDA,2026-01-16T20:44:00Z,187.695,187.76,187.66,187.73,417227,187.708,2447
NVDA,2026-01-16T20:45:00Z,187.72,187.725,187.595,187.64,193265,187.64,2708
NVDA,2026-01-16T20:46:00Z,187.63,187.63,187.43,187.555,404754,187.522,4510
NVDA,2026-01-16T20:47:00Z,187.56,187.61,187.51,187.54,292265,187.555,3353
NVDA,2026-01-16T20:48:00Z,187.54,187.544,187.44,187.5,402956,187.48,3435
NVDA,2026-01-16T20:49:00Z,187.505,187.523,187.395,187.47,291672,187.445,3573
NVDA,2026-01-16T20:50:00Z,187.47,187.55,187.05,187.28,1.14668e+06,187.218,14694
NVDA,2026-01-16T20:51:00Z,187.28,187.41,187.195,187.32,448049,187.297,5364
NVDA,2026-01-16T20:52:00Z,187.315,187.322,187.08,187.21,450934,187.208,5258
NVDA,2026-01-16T20:53:00Z,187.215,187.24,187.04,187.09,453756,187.137,5955
NVDA,2026-01-16T20:54:00Z,187.08,187.355,187.03,187.355,658881,187.19,8146
NVDA,2026-01-16T20:55:00Z,187.35,187.36,186.57,186.61,1.39512e+06,186.888,18204
NVDA,2026-01-16T20:56:00Z,186.605,186.627,186.38,186.425,1.09378e+06,186.454,11474
NVDA,2026-01-16T20:57:00Z,186.43,186.53,186.37,186.495,927072,186.464,9069
NVDA,2026-01-16T20:58:00Z,186.495,186.56,186.29,186.51,3.11842e+06,186.41,14526
NVDA,2026-01-16T20:59:00Z,186.51,186.61,186.08,186.22,2.7121e+06,186.355,26315
